order_id,customers,city,state,order_date,total_units,revenue,product_name,category_name,store_name,sales_rep,brand_name
779,Blanca Hooper,Ozone Park,NY,3/15/2017,1,339.99,Electra Townie 7D (20-inch) - Boys' - 2017,Children Bicycles,Baldwin Bikes,Marcelene Boyer,Electra
779,Blanca Hooper,Ozone Park,NY,3/15/2017,1,329.99,Haro Downtown 16 - 2017,Children Bicycles,Baldwin Bikes,Marcelene Boyer,Haro
779,Blanca Hooper,Ozone Park,NY,3/15/2017,2,419.98,Trek Precaliber 16 Girls - 2017,Children Bicycles,Baldwin Bikes,Marcelene Boyer,Trek
779,Blanca Hooper,Ozone Park,NY,3/15/2017,1,1799.99,Trek Remedy 29 Carbon Frameset - 2016,Mountain Bikes,Baldwin Bikes,Marcelene Boyer,Trek
779,Blanca Hooper,Ozone Park,NY,3/15/2017,1,5299.99,Trek Remedy 9.8 - 2017,Mountain Bikes,Baldwin Bikes,Marcelene Boyer,Trek
780,Joni Lee,Centereach,NY,3/15/2017,1,469.99,Trek Farley Alloy Frameset - 2017,Mountain Bikes,Baldwin Bikes,Marcelene Boyer,Trek
781,Carita Salinas,Maspeth,NY,3/15/2017,2,833.98,Sun Bicycles Cruz 7 - Women's - 2017,Comfort Bicycles,Baldwin Bikes,Marcelene Boyer,Sun Bicycles
781,Carita Salinas,Maspeth,NY,3/15/2017,2,3999.98,Trek Emonda S 5 - 2017,Road Bikes,Baldwin Bikes,Marcelene Boyer,Trek
781,Carita Salinas,Maspeth,NY,3/15/2017,2,7999.98,Trek Slash 8 27.5 - 2016,Mountain Bikes,Baldwin Bikes,Marcelene Boyer,Trek
782,Trudy Riddle,Schenectady,NY,3/15/2017,1,299.99,Electra Sugar Skulls 1 (20-inch) - Girl's - 2017,Children Bicycles,Baldwin Bikes,Venita Daniel,Electra
782,Trudy Riddle,Schenectady,NY,3/15/2017,2,1199.98,Electra Townie Original 7D EQ - 2016,Cruisers Bicycles,Baldwin Bikes,Venita Daniel,Electra
782,Trudy Riddle,Schenectady,NY,3/15/2017,2,1199.98,Electra Townie Original 7D EQ - Women's - 2016,Cruisers Bicycles,Baldwin Bikes,Venita Daniel,Electra
782,Trudy Riddle,Schenectady,NY,3/15/2017,1,1999.99,Trek Emonda S 5 - 2017,Road Bikes,Baldwin Bikes,Venita Daniel,Trek
783,Jama Rodriquez,Upland,CA,3/16/2017,2,539.98,Electra Girl's Hawaii 1 (16-inch) - 2015/2016,Children Bicycles,Santa Cruz Bikes,Mireya Copeland,Electra
783,Jama Rodriquez,Upland,CA,3/16/2017,1,209.99,Haro Shredder 20 - 2017,Children Bicycles,Santa Cruz Bikes,Mireya Copeland,Haro
783,Jama Rodriquez,Upland,CA,3/16/2017,1,249.99,Haro Shredder Pro 20 - 2017,Children Bicycles,Santa Cruz Bikes,Mireya Copeland,Haro
783,Jama Rodriquez,Upland,CA,3/16/2017,1,999.99,Trek X-Caliber 8 - 2017,Mountain Bikes,Santa Cruz Bikes,Mireya Copeland,Trek
784,Kandi Mcneil,Massapequa Park,NY,3/16/2017,1,269.99,Electra Girl's Hawaii 1 (16-inch) - 2015/2016,Children Bicycles,Baldwin Bikes,Venita Daniel,Electra
784,Kandi Mcneil,Massapequa Park,NY,3/16/2017,1,599.99,Electra Townie Original 7D EQ - 2016,Cruisers Bicycles,Baldwin Bikes,Venita Daniel,Electra
784,Kandi Mcneil,Massapequa Park,NY,3/16/2017,2,1239.98,Sun Bicycles Biscayne Tandem 7 - 2017,Cruisers Bicycles,Baldwin Bikes,Venita Daniel,Sun Bicycles
785,Donette Mccarthy,Redondo Beach,CA,3/18/2017,1,499.99,Electra Townie Original 7D - 2015/2016,Comfort Bicycles,Santa Cruz Bikes,Mireya Copeland,Electra
785,Donette Mccarthy,Redondo Beach,CA,3/18/2017,2,5199.98,Trek Domane S 5 Disc - 2017,Road Bikes,Santa Cruz Bikes,Mireya Copeland,Trek
785,Donette Mccarthy,Redondo Beach,CA,3/18/2017,1,4999.99,Trek Fuel EX 9.8 29 - 2017,Mountain Bikes,Santa Cruz Bikes,Mireya Copeland,Trek
786,Magda Eaton,Ossining,NY,3/18/2017,1,761.99,Sun Bicycles Brickell Tandem CB - 2017,Cruisers Bicycles,Baldwin Bikes,Marcelene Boyer,Sun Bicycles
787,Collene Knox,Corpus Christi,TX,3/18/2017,2,501.98,Sun Bicycles Revolutions 24 - 2017,Cruisers Bicycles,Rowlett Bikes,Layla Terrell,Sun Bicycles
787,Collene Knox,Corpus Christi,TX,3/18/2017,2,12999.98,Trek Silque SLR 8 Women's - 2017,Road Bikes,Rowlett Bikes,Layla Terrell,Trek
788,Nestor Haynes,Houston,TX,3/18/2017,1,269.99,Electra Cruiser 1 (24-Inch) - 2016,Cruisers Bicycles,Rowlett Bikes,Layla Terrell,Electra
788,Nestor Haynes,Houston,TX,3/18/2017,1,449,Pure Cycles William 3-Speed - 2016,Cruisers Bicycles,Rowlett Bikes,Layla Terrell,Pure Cycles
788,Nestor Haynes,Houston,TX,3/18/2017,1,1499.99,Trek Emonda S 4 - 2017,Road Bikes,Rowlett Bikes,Layla Terrell,Trek
789,Latricia Lindsey,Yorktown Heights,NY,3/19/2017,2,979.98,Electra Townie 3i EQ (20-inch) - Boys' - 2017,Children Bicycles,Baldwin Bikes,Marcelene Boyer,Electra
789,Latricia Lindsey,Yorktown Heights,NY,3/19/2017,2,419.98,Haro Shredder 20 Girls - 2017,Children Bicycles,Baldwin Bikes,Marcelene Boyer,Haro
790,Nichelle Rosario,Garden City,NY,3/19/2017,2,6999.98,Trek Boone 7 - 2017,Cyclocross Bicycles,Baldwin Bikes,Venita Daniel,Trek
790,Nichelle Rosario,Garden City,NY,3/19/2017,1,349.99,Trek Precaliber 24 (21-Speed) - Girls - 2017,Children Bicycles,Baldwin Bikes,Venita Daniel,Trek
791,Julius Holt,East Meadow,NY,3/20/2017,2,999.98,Electra Townie Original 7D - 2015/2016,Comfort Bicycles,Baldwin Bikes,Marcelene Boyer,Electra
791,Julius Holt,East Meadow,NY,3/20/2017,1,3199.99,Trek Domane SL Disc Frameset - 2017,Road Bikes,Baldwin Bikes,Marcelene Boyer,Trek
792,Gertha Mejia,Flushing,NY,3/22/2017,2,1199.98,Electra Townie Original 7D EQ - 2016,Cruisers Bicycles,Baldwin Bikes,Marcelene Boyer,Electra
792,Gertha Mejia,Flushing,NY,3/22/2017,1,749.99,Ritchey Timberwolf Frameset - 2016,Mountain Bikes,Baldwin Bikes,Marcelene Boyer,Ritchey
792,Gertha Mejia,Flushing,NY,3/22/2017,1,999.99,Surly Ice Cream Truck Frameset - 2017,Mountain Bikes,Baldwin Bikes,Marcelene Boyer,Surly
792,Gertha Mejia,Flushing,NY,3/22/2017,1,5499.99,Trek Domane SLR 6 Disc - 2017,Road Bikes,Baldwin Bikes,Marcelene Boyer,Trek
792,Gertha Mejia,Flushing,NY,3/22/2017,1,1499.99,Trek Stache 5 - 2017,Mountain Bikes,Baldwin Bikes,Marcelene Boyer,Trek
793,Florencio Davenport,Jamestown,NY,3/23/2017,2,1199.98,Electra Cruiser Lux Fat Tire 1 Ladies - 2017,Cruisers Bicycles,Baldwin Bikes,Marcelene Boyer,Electra
793,Florencio Davenport,Jamestown,NY,3/23/2017,2,599.98,"Electra Girl's Hawaii 1 16"" - 2017",Children Bicycles,Baldwin Bikes,Marcelene Boyer,Electra
793,Florencio Davenport,Jamestown,NY,3/23/2017,1,1559.99,Sun Bicycles ElectroLite - 2017,Electric Bikes,Baldwin Bikes,Marcelene Boyer,Sun Bicycles
794,Shonta Preston,Utica,NY,3/23/2017,2,2939.98,Haro Shift R3 - 2017,Mountain Bikes,Baldwin Bikes,Venita Daniel,Haro
794,Shonta Preston,Utica,NY,3/23/2017,1,429,Pure Cycles Vine 8-Speed - 2016,Cruisers Bicycles,Baldwin Bikes,Venita Daniel,Pure Cycles
794,Shonta Preston,Utica,NY,3/23/2017,1,449.99,Sun Bicycles Cruz 3 - 2017,Cruisers Bicycles,Baldwin Bikes,Venita Daniel,Sun Bicycles
794,Shonta Preston,Utica,NY,3/23/2017,1,2499.99,Surly Karate Monkey 27.5+ Frameset - 2017,Mountain Bikes,Baldwin Bikes,Venita Daniel,Surly
795,Chere Alston,Patchogue,NY,3/23/2017,2,599.98,"Electra Girl's Hawaii 1 16"" - 2017",Children Bicycles,Baldwin Bikes,Venita Daniel,Electra
795,Chere Alston,Patchogue,NY,3/23/2017,2,599.98,Electra Sugar Skulls 1 (20-inch) - Girl's - 2017,Children Bicycles,Baldwin Bikes,Venita Daniel,Electra
796,Jenise Preston,Helotes,TX,3/23/2017,2,939.98,Surly Ice Cream Truck Frameset - 2016,Mountain Bikes,Rowlett Bikes,Layla Terrell,Surly
797,Candelaria Coffey,Merrick,NY,3/24/2017,1,439.99,Electra Cruiser Lux 1 - 2017,Cruisers Bicycles,Baldwin Bikes,Venita Daniel,Electra
797,Candelaria Coffey,Merrick,NY,3/24/2017,1,416.99,Sun Bicycles Cruz 7 - 2017,Cruisers Bicycles,Baldwin Bikes,Venita Daniel,Sun Bicycles
797,Candelaria Coffey,Merrick,NY,3/24/2017,1,1680.99,Surly Straggler 650b - 2016,Cyclocross Bicycles,Baldwin Bikes,Venita Daniel,Surly
797,Candelaria Coffey,Merrick,NY,3/24/2017,2,6999.98,Trek Boone 7 - 2017,Cyclocross Bicycles,Baldwin Bikes,Venita Daniel,Trek
797,Candelaria Coffey,Merrick,NY,3/24/2017,2,6399.98,Trek Domane SL Disc Frameset - 2017,Road Bikes,Baldwin Bikes,Venita Daniel,Trek
798,Ana Palmer,Anaheim,CA,3/26/2017,1,299.99,Electra Girl's Hawaii 1 (20-inch) - 2015/2016,Children Bicycles,Santa Cruz Bikes,Genna Serrano,Electra
798,Ana Palmer,Anaheim,CA,3/26/2017,2,1199.98,Electra Townie Original 7D EQ - 2016,Comfort Bicycles,Santa Cruz Bikes,Genna Serrano,Electra
798,Ana Palmer,Anaheim,CA,3/26/2017,1,2299.99,Trek Fuel EX 5 27.5 Plus - 2017,Mountain Bikes,Santa Cruz Bikes,Genna Serrano,Trek
798,Ana Palmer,Anaheim,CA,3/26/2017,1,209.99,Trek Precaliber 16 Girls - 2017,Children Bicycles,Santa Cruz Bikes,Genna Serrano,Trek
798,Ana Palmer,Anaheim,CA,3/26/2017,2,699.98,Trek Precaliber 24 (21-Speed) - Girls - 2017,Children Bicycles,Santa Cruz Bikes,Genna Serrano,Trek
799,Paul Lester,Vista,CA,3/27/2017,2,2641.98,Heller Shagamaw Frame - 2016,Mountain Bikes,Santa Cruz Bikes,Genna Serrano,Heller
799,Paul Lester,Vista,CA,3/27/2017,1,3499.99,Trek Boone Race Shop Limited - 2017,Cyclocross Bicycles,Santa Cruz Bikes,Genna Serrano,Trek
799,Paul Lester,Vista,CA,3/27/2017,2,9999.98,Trek Madone 9.2 - 2017,Road Bikes,Santa Cruz Bikes,Genna Serrano,Trek
799,Paul Lester,Vista,CA,3/27/2017,2,939.98,Trek Session DH 27.5 Carbon Frameset - 2017,Mountain Bikes,Santa Cruz Bikes,Genna Serrano,Trek
799,Paul Lester,Vista,CA,3/27/2017,2,1999.98,Trek X-Caliber 8 - 2017,Mountain Bikes,Santa Cruz Bikes,Genna Serrano,Trek
800,Conchita Boone,Mount Vernon,NY,3/27/2017,2,599.98,"Electra Girl's Hawaii 1 16"" - 2017",Children Bicycles,Baldwin Bikes,Marcelene Boyer,Electra
800,Conchita Boone,Mount Vernon,NY,3/27/2017,2,693.98,Sun Bicycles Lil Bolt Type-R - 2017,Cruisers Bicycles,Baldwin Bikes,Marcelene Boyer,Sun Bicycles
800,Conchita Boone,Mount Vernon,NY,3/27/2017,2,939.98,Surly Ice Cream Truck Frameset - 2016,Mountain Bikes,Baldwin Bikes,Marcelene Boyer,Surly
800,Conchita Boone,Mount Vernon,NY,3/27/2017,1,875.99,Surly Steamroller - 2017,Road Bikes,Baldwin Bikes,Marcelene Boyer,Surly
800,Conchita Boone,Mount Vernon,NY,3/27/2017,1,3199.99,Trek Domane SL Disc Frameset - 2017,Road Bikes,Baldwin Bikes,Marcelene Boyer,Trek
801,Chi Goff,Palos Verdes Peninsula,CA,3/28/2017,1,339.99,Electra Townie 7D (20-inch) - Boys' - 2017,Children Bicycles,Santa Cruz Bikes,Mireya Copeland,Electra
802,Yanira Bradshaw,Smithtown,NY,3/28/2017,1,999.99,Surly Ice Cream Truck Frameset - 2017,Mountain Bikes,Baldwin Bikes,Marcelene Boyer,Surly
802,Yanira Bradshaw,Smithtown,NY,3/28/2017,1,2499.99,Surly Karate Monkey 27.5+ Frameset - 2017,Mountain Bikes,Baldwin Bikes,Marcelene Boyer,Surly
802,Yanira Bradshaw,Smithtown,NY,3/28/2017,2,1665.98,Surly Troll Frameset - 2017,Mountain Bikes,Baldwin Bikes,Marcelene Boyer,Surly
802,Yanira Bradshaw,Smithtown,NY,3/28/2017,1,4999.99,Trek Fuel EX 9.8 29 - 2017,Mountain Bikes,Baldwin Bikes,Marcelene Boyer,Trek
803,Armando Black,Richardson,TX,3/28/2017,1,489.99,Electra Townie Original 7D - 2017,Comfort Bicycles,Rowlett Bikes,Kali Vargas,Electra
803,Armando Black,Richardson,TX,3/28/2017,1,470.99,Sun Bicycles Drifter 7 - Women's - 2017,Comfort Bicycles,Rowlett Bikes,Kali Vargas,Sun Bicycles
803,Armando Black,Richardson,TX,3/28/2017,2,1751.98,Surly Steamroller - 2017,Road Bikes,Rowlett Bikes,Kali Vargas,Surly
803,Armando Black,Richardson,TX,3/28/2017,2,299.98,Trek Boy's Kickster - 2015/2017,Children Bicycles,Rowlett Bikes,Kali Vargas,Trek
804,Letitia Franco,Saratoga Springs,NY,3/29/2017,1,749.99,Surly Ogre Frameset - 2017,Road Bikes,Baldwin Bikes,Marcelene Boyer,Surly
804,Letitia Franco,Saratoga Springs,NY,3/29/2017,2,419.98,Trek Precaliber 16 Boys - 2017,Children Bicycles,Baldwin Bikes,Marcelene Boyer,Trek
804,Letitia Franco,Saratoga Springs,NY,3/29/2017,2,11999.98,Trek Silque SLR 7 Women's - 2017,Road Bikes,Baldwin Bikes,Marcelene Boyer,Trek
805,Vince Schneider,Merrick,NY,3/29/2017,1,549.99,Electra Townie Original 21D - 2016,Comfort Bicycles,Baldwin Bikes,Marcelene Boyer,Electra
805,Vince Schneider,Merrick,NY,3/29/2017,2,939.98,Surly Ice Cream Truck Frameset - 2016,Mountain Bikes,Baldwin Bikes,Marcelene Boyer,Surly
805,Vince Schneider,Merrick,NY,3/29/2017,2,939.98,Surly Wednesday Frameset - 2017,Mountain Bikes,Baldwin Bikes,Marcelene Boyer,Surly
805,Vince Schneider,Merrick,NY,3/29/2017,2,6999.98,Trek Boone 7 - 2017,Cyclocross Bicycles,Baldwin Bikes,Marcelene Boyer,Trek
805,Vince Schneider,Merrick,NY,3/29/2017,1,469.99,Trek Farley Alloy Frameset - 2017,Mountain Bikes,Baldwin Bikes,Marcelene Boyer,Trek
806,Winfred Harris,East Meadow,NY,3/30/2017,2,1319.98,Electra Amsterdam Original 3i Ladies' - 2017,Cruisers Bicycles,Baldwin Bikes,Venita Daniel,Electra
806,Winfred Harris,East Meadow,NY,3/30/2017,2,1599.98,Electra Glam Punk 3i Ladies' - 2017,Cruisers Bicycles,Baldwin Bikes,Venita Daniel,Electra
806,Winfred Harris,East Meadow,NY,3/30/2017,1,349.99,Electra Savannah 3i (20-inch) - Girl's - 2017,Children Bicycles,Baldwin Bikes,Venita Daniel,Electra
806,Winfred Harris,East Meadow,NY,3/30/2017,2,419.98,Haro Shredder 20 Girls - 2017,Children Bicycles,Baldwin Bikes,Venita Daniel,Haro
806,Winfred Harris,East Meadow,NY,3/30/2017,2,699.98,Trek Precaliber 24 (21-Speed) - Girls - 2017,Children Bicycles,Baldwin Bikes,Venita Daniel,Trek
807,Lenore Valdez,Spring Valley,NY,3/30/2017,2,539.98,Electra Cruiser 1 (24-Inch) - 2016,Children Bicycles,Baldwin Bikes,Marcelene Boyer,Electra
807,Lenore Valdez,Spring Valley,NY,3/30/2017,1,599.99,Electra Townie Original 7D EQ - 2016,Cruisers Bicycles,Baldwin Bikes,Marcelene Boyer,Electra
807,Lenore Valdez,Spring Valley,NY,3/30/2017,1,469.99,Surly Ice Cream Truck Frameset - 2016,Mountain Bikes,Baldwin Bikes,Marcelene Boyer,Surly
807,Lenore Valdez,Spring Valley,NY,3/30/2017,2,1999.98,Surly Wednesday Frameset - 2016,Mountain Bikes,Baldwin Bikes,Marcelene Boyer,Surly
807,Lenore Valdez,Spring Valley,NY,3/30/2017,2,5999.98,Trek Conduit+ - 2016,Electric Bikes,Baldwin Bikes,Marcelene Boyer,Trek
808,Justina Jenkins,Baldwin,NY,3/31/2017,2,699.98,Electra Moto 3i (20-inch) - Boy's - 2017,Children Bicycles,Baldwin Bikes,Marcelene Boyer,Electra
808,Justina Jenkins,Baldwin,NY,3/31/2017,1,329.99,Haro Downtown 16 - 2017,Children Bicycles,Baldwin Bikes,Marcelene Boyer,Haro
808,Justina Jenkins,Baldwin,NY,3/31/2017,1,449,Pure Cycles Western 3-Speed - Women's - 2015/2016,Cruisers Bicycles,Baldwin Bikes,Marcelene Boyer,Pure Cycles
808,Justina Jenkins,Baldwin,NY,3/31/2017,2,898,Pure Cycles William 3-Speed - 2016,Cruisers Bicycles,Baldwin Bikes,Marcelene Boyer,Pure Cycles
809,Geraldine O'donnell,Flushing,NY,3/31/2017,1,599.99,Electra Townie Original 7D EQ - 2016,Comfort Bicycles,Baldwin Bikes,Venita Daniel,Electra
809,Geraldine O'donnell,Flushing,NY,3/31/2017,2,419.98,Haro Shredder 20 - 2017,Children Bicycles,Baldwin Bikes,Venita Daniel,Haro
809,Geraldine O'donnell,Flushing,NY,3/31/2017,1,647.99,Sun Bicycles Biscayne Tandem CB - 2017,Cruisers Bicycles,Baldwin Bikes,Venita Daniel,Sun Bicycles
810,Laraine Robbins,San Angelo,TX,4/1/2017,1,269.99,Electra Girl's Hawaii 1 (16-inch) - 2015/2016,Children Bicycles,Rowlett Bikes,Kali Vargas,Electra
810,Laraine Robbins,San Angelo,TX,4/1/2017,1,489.99,Electra Townie 3i EQ (20-inch) - Boys' - 2017,Children Bicycles,Rowlett Bikes,Kali Vargas,Electra
810,Laraine Robbins,San Angelo,TX,4/1/2017,2,1103.98,Sun Bicycles Streamway 3 - 2017,Comfort Bicycles,Rowlett Bikes,Kali Vargas,Sun Bicycles
810,Laraine Robbins,San Angelo,TX,4/1/2017,1,5499.99,Trek Domane SLR 6 Disc - 2017,Road Bikes,Rowlett Bikes,Kali Vargas,Trek
811,Larraine Horn,Utica,NY,4/1/2017,1,659.99,Electra Amsterdam Original 3i - 2015/2017,Cruisers Bicycles,Baldwin Bikes,Venita Daniel,Electra
811,Larraine Horn,Utica,NY,4/1/2017,2,1739.98,Haro SR 1.2 - 2017,Mountain Bikes,Baldwin Bikes,Venita Daniel,Haro
811,Larraine Horn,Utica,NY,4/1/2017,1,250.99,Sun Bicycles Revolutions 24 - 2017,Cruisers Bicycles,Baldwin Bikes,Venita Daniel,Sun Bicycles
811,Larraine Horn,Utica,NY,4/1/2017,1,3199.99,Trek Domane SL Disc Frameset - 2017,Road Bikes,Baldwin Bikes,Venita Daniel,Trek
812,Patrina Tanner,Scarsdale,NY,4/1/2017,2,599.98,"Electra Girl's Hawaii 1 16"" - 2017",Cruisers Bicycles,Baldwin Bikes,Venita Daniel,Electra
812,Patrina Tanner,Scarsdale,NY,4/1/2017,1,4999.99,Trek Fuel EX 9.8 29 - 2017,Mountain Bikes,Baldwin Bikes,Venita Daniel,Trek
813,Georgeann Rojas,Desoto,TX,4/1/2017,2,699.98,Electra Moto 3i (20-inch) - Boy's - 2017,Children Bicycles,Rowlett Bikes,Layla Terrell,Electra
813,Georgeann Rojas,Desoto,TX,4/1/2017,2,1199.98,Electra Townie Original 7D EQ - 2016,Comfort Bicycles,Rowlett Bikes,Layla Terrell,Electra
813,Georgeann Rojas,Desoto,TX,4/1/2017,2,659.98,Haro Downtown 16 - 2017,Children Bicycles,Rowlett Bikes,Layla Terrell,Haro
813,Georgeann Rojas,Desoto,TX,4/1/2017,2,833.98,Sun Bicycles Atlas X-Type - 2017,Cruisers Bicycles,Rowlett Bikes,Layla Terrell,Sun Bicycles
813,Georgeann Rojas,Desoto,TX,4/1/2017,2,939.98,Surly Wednesday Frameset - 2017,Mountain Bikes,Rowlett Bikes,Layla Terrell,Surly
814,Evelina Byrd,Buffalo,NY,4/2/2017,1,489.99,Electra Townie 3i EQ (20-inch) - Boys' - 2017,Children Bicycles,Baldwin Bikes,Venita Daniel,Electra
814,Evelina Byrd,Buffalo,NY,4/2/2017,2,833.98,Sun Bicycles Cruz 7 - 2017,Cruisers Bicycles,Baldwin Bikes,Venita Daniel,Sun Bicycles
814,Evelina Byrd,Buffalo,NY,4/2/2017,1,346.99,Sun Bicycles Lil Bolt Type-R - 2017,Cruisers Bicycles,Baldwin Bikes,Venita Daniel,Sun Bicycles
814,Evelina Byrd,Buffalo,NY,4/2/2017,2,299.98,Trek Boy's Kickster - 2015/2017,Children Bicycles,Baldwin Bikes,Venita Daniel,Trek
815,Nanette Roman,Glendora,CA,4/3/2017,1,299.99,Electra Girl's Hawaii 1 (20-inch) - 2015/2016,Children Bicycles,Santa Cruz Bikes,Genna Serrano,Electra
815,Nanette Roman,Glendora,CA,4/3/2017,2,979.98,Electra Townie Original 7D - 2017,Comfort Bicycles,Santa Cruz Bikes,Genna Serrano,Electra
815,Nanette Roman,Glendora,CA,4/3/2017,2,1067.98,Sun Bicycles Streamway 7 - 2017,Comfort Bicycles,Santa Cruz Bikes,Genna Serrano,Sun Bicycles
815,Nanette Roman,Glendora,CA,4/3/2017,2,379.98,Trek Precaliber 12 Boys - 2017,Children Bicycles,Santa Cruz Bikes,Genna Serrano,Trek
816,Shanti Johnston,Staten Island,NY,4/3/2017,2,1199.98,Electra Cruiser Lux Fat Tire 1 Ladies - 2017,Cruisers Bicycles,Baldwin Bikes,Marcelene Boyer,Electra
816,Shanti Johnston,Staten Island,NY,4/3/2017,2,979.98,Electra Townie Original 7D - 2017,Cruisers Bicycles,Baldwin Bikes,Marcelene Boyer,Electra
817,Annett Garrett,Scarsdale,NY,4/4/2017,1,329.99,Haro Downtown 16 - 2017,Children Bicycles,Baldwin Bikes,Venita Daniel,Haro
817,Annett Garrett,Scarsdale,NY,4/4/2017,2,1067.98,Sun Bicycles Streamway 7 - 2017,Comfort Bicycles,Baldwin Bikes,Venita Daniel,Sun Bicycles
817,Annett Garrett,Scarsdale,NY,4/4/2017,2,2999.98,Trek Emonda S 4 - 2017,Road Bikes,Baldwin Bikes,Venita Daniel,Trek
818,Claris Santiago,Newburgh,NY,4/4/2017,2,1079.98,Haro SR 1.1 - 2017,Mountain Bikes,Baldwin Bikes,Marcelene Boyer,Haro
818,Claris Santiago,Newburgh,NY,4/4/2017,2,898,Pure Cycles William 3-Speed - 2016,Cruisers Bicycles,Baldwin Bikes,Marcelene Boyer,Pure Cycles
818,Claris Santiago,Newburgh,NY,4/4/2017,1,551.99,Sun Bicycles Streamway 3 - 2017,Comfort Bicycles,Baldwin Bikes,Marcelene Boyer,Sun Bicycles
818,Claris Santiago,Newburgh,NY,4/4/2017,2,2999.98,Trek Emonda S 4 - 2017,Road Bikes,Baldwin Bikes,Marcelene Boyer,Trek
819,Clementine Mooney,Mcallen,TX,4/4/2017,1,249.99,Haro Shredder Pro 20 - 2017,Children Bicycles,Rowlett Bikes,Layla Terrell,Haro
820,Carola Mcpherson,Rego Park,NY,4/5/2017,1,416.99,Sun Bicycles Cruz 7 - 2017,Comfort Bicycles,Baldwin Bikes,Venita Daniel,Sun Bicycles
821,Agustina Lawrence,Brooklyn,NY,4/5/2017,2,1319.98,Electra Amsterdam Original 3i - 2015/2017,Cruisers Bicycles,Baldwin Bikes,Venita Daniel,Electra
821,Agustina Lawrence,Brooklyn,NY,4/5/2017,1,489.99,Electra Townie Original 7D - 2017,Comfort Bicycles,Baldwin Bikes,Venita Daniel,Electra
821,Agustina Lawrence,Brooklyn,NY,4/5/2017,1,416.99,Sun Bicycles Cruz 7 - 2017,Comfort Bicycles,Baldwin Bikes,Venita Daniel,Sun Bicycles
821,Agustina Lawrence,Brooklyn,NY,4/5/2017,1,469.99,Surly Ice Cream Truck Frameset - 2016,Mountain Bikes,Baldwin Bikes,Venita Daniel,Surly
822,Clementina Sargent,Rome,NY,4/6/2017,1,619.99,Sun Bicycles Biscayne Tandem 7 - 2017,Cruisers Bicycles,Baldwin Bikes,Venita Daniel,Sun Bicycles
822,Clementina Sargent,Rome,NY,4/6/2017,1,749.99,Surly Ogre Frameset - 2017,Road Bikes,Baldwin Bikes,Venita Daniel,Surly
823,Gwendolyn Miller,Harlingen,TX,4/6/2017,1,1099.99,Electra Amsterdam Fashion 7i Ladies' - 2017,Cruisers Bicycles,Rowlett Bikes,Kali Vargas,Electra
823,Gwendolyn Miller,Harlingen,TX,4/6/2017,2,10999.98,Trek Domane SLR 6 Disc - 2017,Road Bikes,Rowlett Bikes,Kali Vargas,Trek
823,Gwendolyn Miller,Harlingen,TX,4/6/2017,2,299.98,Trek Girl's Kickster - 2017,Children Bicycles,Rowlett Bikes,Kali Vargas,Trek
824,Giovanna Jefferson,Ridgecrest,CA,4/7/2017,2,419.98,Haro Shredder 20 - 2017,Children Bicycles,Santa Cruz Bikes,Mireya Copeland,Haro
825,Pamelia Newman,Monroe,NY,4/7/2017,1,449,Pure Cycles William 3-Speed - 2016,Cruisers Bicycles,Baldwin Bikes,Venita Daniel,Pure Cycles
825,Pamelia Newman,Monroe,NY,4/7/2017,2,1999.98,Surly Ice Cream Truck Frameset - 2017,Mountain Bikes,Baldwin Bikes,Venita Daniel,Surly
826,Bennett Armstrong,Bethpage,NY,4/7/2017,2,1739.98,Haro SR 1.2 - 2017,Mountain Bikes,Baldwin Bikes,Marcelene Boyer,Haro
826,Bennett Armstrong,Bethpage,NY,4/7/2017,1,832.99,Surly Troll Frameset - 2017,Mountain Bikes,Baldwin Bikes,Marcelene Boyer,Surly
827,Brittni Green,Floral Park,NY,4/7/2017,1,1469.99,Haro Shift R3 - 2017,Mountain Bikes,Baldwin Bikes,Venita Daniel,Haro
827,Brittni Green,Floral Park,NY,4/7/2017,1,449.99,Sun Bicycles Cruz 3 - Women's - 2017,Comfort Bicycles,Baldwin Bikes,Venita Daniel,Sun Bicycles
827,Brittni Green,Floral Park,NY,4/7/2017,1,2499.99,Surly Karate Monkey 27.5+ Frameset - 2017,Mountain Bikes,Baldwin Bikes,Venita Daniel,Surly
827,Brittni Green,Floral Park,NY,4/7/2017,1,5299.99,Trek Fuel EX 9.8 27.5 Plus - 2017,Mountain Bikes,Baldwin Bikes,Venita Daniel,Trek
828,Dionne Norris,Niagara Falls,NY,4/9/2017,1,549.99,Electra Townie Original 21D - 2016,Comfort Bicycles,Baldwin Bikes,Marcelene Boyer,Electra
828,Dionne Norris,Niagara Falls,NY,4/9/2017,2,999.98,Electra Townie Original 7D - 2015/2016,Comfort Bicycles,Baldwin Bikes,Marcelene Boyer,Electra
828,Dionne Norris,Niagara Falls,NY,4/9/2017,2,5399.98,Trek Domane S 6 - 2017,Road Bikes,Baldwin Bikes,Marcelene Boyer,Trek
829,Ira Moore,Saratoga Springs,NY,4/9/2017,1,551.99,Sun Bicycles Streamway 3 - 2017,Comfort Bicycles,Baldwin Bikes,Venita Daniel,Sun Bicycles
829,Ira Moore,Saratoga Springs,NY,4/9/2017,2,1067.98,Sun Bicycles Streamway 7 - 2017,Comfort Bicycles,Baldwin Bikes,Venita Daniel,Sun Bicycles
